url,naming,img,specs,price,class
https://market.yandex.ru/product--ekshn-kamera-digma-dicam-810-seryi/101708308155?nid=26995636&show-uid=16536463948340193557316031&context=search&sku=101708308155&cpc=_JaVvwV_uEzFZjlR1f7oxAVqMP88lA7zkzgoD6FL6c1s8oV4ne2wCQpk45j0hTRYU75TISS1J3jw1oE1lkfdwbVAaNUdd_e0W4Vyz3UsAzmyIzhOk4Wkt2-ucPBGy5BozUEYDB1P2380_9EE6rN8FGxgoiGE9fPJ1Vgwfr3JhAPXC4D3KsDGYSVh5xaNuocK&do-waremd5=W5nWRfayOZLpQ2dAIKcpyQ,Экшн-камера Digma DiCam 810 серый,[],[{'Цвет товара': ' серый'}],6 990,Экшн-камеры
https://market.yandex.ru/product--ekshn-kamera-gopro-hero-8-black-4k-camera-bundle-2-batteries-handler-case-sd-card-express/101708432975?nid=26995636&show-uid=16536463948340193557316032&context=search&sku=101708432975&cpc=fTCBHh1XUqijcmm6S9idfbedMBtzQN27NFcxY7PBL2PlXJFQUStAKI4_AdJjN_KyIkAfFPEazv4GDCRGIdcolyecLiMuyf19XAI-fWnz_5G085Ey_7S-8mvg8EVwKPhs_JMZWq1U8-vWQgxgyxbKzGCCDYxE6CUe04EyGVry1oWXwWOQYSPmLg_sVgxaVJrRbR1EMSwhJeE%2C&do-waremd5=yKSVe-upoCQ84-vulfxJwg,"Экшн-камера GoPro HERO 8 Black 4K Camera Bundle 2 Batteries, Handler Case,SD Card Express",[],[{'Цвет товара': ' черный'}],37 500,Экшн-камеры
https://market.yandex.ru/product--kamera-drift-ghost-xl-snow-edition-10-011-02/2000799337025?nid=26995636&show-uid=16536463948340193557316033&context=search&sku=2000799337025&cpc=KUp7H9PO8UGvu-aq6tKRWtGvcyqVJVaV81ihhzOxw6-DoaC3r2psaMyMAnJqo2BmL5oZzzMgtoV7wkBFHhfX2o3OvFbsA-vNuBuIgPf0LIunmTkcLpvDtGwHSp3ZZVw9IOchcb771Y7u_zrTbJx9JFZzZoUwnh1bL_G-CtrzXwUUl4Su03AiKw%2C%2C&do-waremd5=kROt2-FjDdNkqsJihbLq1A,"Камера Drift Ghost XL Snow Edition, 10-011-02",[],[],17 490,Экшн-камеры
https://market.yandex.ru/product--ekshn-kamera-insta360-one-3840x1920/1970522591?nid=26995636&show-uid=16536463949060483327916034&context=search&sku=100672543025&cpc=xjk0FALO6yCXdIANn4eNWowTJ_r6S5z5wXEjw424QsvpWtl6nmwo0lNkx0A_ZF84wCMqqWYfFcB5w6G49iO2Lf-IOlujsnMR7Xa6wpEMKy8wHojNtkxX1KBL9IRlHKEiTUruru4ts8HvdFBj0TpeKqQ4NTJS3j4VZBrtrDLYd00tqtc7XBWWnzAkR1PyuQ6e&do-waremd5=jKfxDtetf2HNNSCrLjnQKA,"Экшн-камера Insta360 One, 3840x1920, черный",[],"[{'макс. разрешение': ' UHD 4K (3840x1920)'}, {'беспроводная связь': ' Bluetooth'}, {'максимальная частота кадров при 4K': ' 30 к/с'}, {'опции и комплект': ' запись на карту памяти, защитный бокс в комплекте'}]",65 990,Экшн-камеры
https://market.yandex.ru/product--ekshn-kamera-sony-hdr-as15-16-8mp-1920x1080/8491021?nid=26995636&show-uid=16536464093131588656016001&context=search,"Экшн-камера Sony HDR-AS15, 16.8МП, 1920x1080",[],"[{'макс. разрешение': ' Full HD 1080p (1920x1080)'}, {'беспроводная связь': ' Wi-Fi'}, {'стабилизатор': ' электронный (цифровой)'}, {'максимальная частота кадров при Full HD': ' 60 к/с'}, {'функции и технологии': ' авто баланс белого, автоэкспозиция'}]",,Экшн-камеры
https://market.yandex.ru/product--ekshn-kamera-drift-innovation-hd-ghost-11mp-1920x1080/8517223?nid=26995636&show-uid=16536464093131588656016002&context=search,"Экшн-камера Drift Innovation HD Ghost, 11МП, 1920x1080",[],"[{'макс. разрешение': ' Full HD 1080p (1920x1080)'}, {'беспроводная связь': ' Wi-Fi'}, {'максимальная частота кадров при Full HD': ' 30 к/с'}, {'функции и технологии': ' ручная экспозиции, ручной баланс белого, авто…'}, {'опции и комплект': ' запись на карту памяти, экран, влагонепроницаемый корпус, пульт ДУ'}]",,Экшн-камеры
https://market.yandex.ru/product--ekshn-kamera-gopro-hd-hero3-edition-chdhx-301-12mp-4096x2160/8484356?nid=26995636&show-uid=16536464093131588656016003&context=search,"Экшн-камера GoPro HD HERO3 Edition (CHDHX-301), 12МП, 4096x2160",[],"[{'макс. разрешение': ' UHD 4K (4096x2160)'}, {'беспроводная связь': ' Wi-Fi'}, {'максимальная частота кадров при 4K': ' 12 к/с'}, {'максимальная частота кадров при Full HD': ' 60 к/с'}, {'функции и технологии': ' авто баланс белого, автоэкспозиция'}]",,Экшн-камеры
https://market.yandex.ru/product--ekshn-kamera-contour-contour-2-5mp-1920x1080/8517983?nid=26995636&show-uid=16536464093131588656016004&context=search,"Экшн-камера Contour Contour+2, 5МП, 1920x1080",[],"[{'макс. разрешение': ' Full HD 1080p (1920x1080)'}, {'беспроводная связь': ' Bluetooth'}, {'максимальная частота кадров при Full HD': ' 30 к/с'}, {'функции и технологии': ' ручной баланс белого'}, {'опции и комплект': ' запись на карту памяти, влагонепроницаемый…'}]",,Экшн-камеры
https://market.yandex.ru/product--ekshn-kamera-gopro-hd-hero-960-2-2mp-1280x960/6937561?nid=26995636&show-uid=16536464093131588656016005&context=search,"Экшн-камера GoPro HD HERO 960, 2.2МП, 1280x960",[],"[{'функции и технологии': ' авто баланс белого, автоэкспозиция'}, {'опции и комплект': ' запись на карту памяти, защитный бокс в комплекте'}, {'вес': ' 170 г'}, {'матрица': ' 2.2 МП'}, {'режимы съемки': ' Time-lapse'}]",,Экшн-камеры
https://market.yandex.ru/product--ekshn-kamera-gopro-hd-hero-naked-2-2mp-1920x1080/6518064?nid=26995636&show-uid=16536464093131588656016006&context=search,"Экшн-камера GoPro HD Hero Naked, 2.2МП, 1920x1080",[],"[{'макс. разрешение': ' Full HD 1080p (1920x1080)'}, {'функции и технологии': ' авто баланс белого, автоэкспозиция'}, {'опции и комплект': ' запись на карту памяти, защитный бокс в комплекте'}, {'вес': ' 94 г'}, {'матрица': ' 2.2 МП'}]",,Экшн-камеры
https://market.yandex.ru/product--ekshn-kamera-ion-air-pro-2-2mp-1920x1080/8550340?nid=26995636&show-uid=16536464093131588656016007&context=search,"Экшн-камера Ion Air Pro, 2.2МП, 1920x1080",[],"[{'макс. разрешение': ' Full HD 1080p (1920x1080)'}, {'максимальная частота кадров при Full HD': ' 25 к/с'}, {'функции и технологии': ' авто баланс белого, автоэкспозиция'}, {'опции и комплект': ' запись на карту памяти, влагонепроницаемый корпус'}, {'вес': ' 130 г'}]",,Экшн-камеры
https://market.yandex.ru/product--ekshn-kamera-gopro-hd-hero2-outdoor-edition-11mp-1920x1080/7801286?nid=26995636&show-uid=16536464093131588656016008&context=search,"Экшн-камера GoPro HD HERO2 Outdoor Edition, 11МП, 1920x1080",[],"[{'макс. разрешение': ' Full HD 1080p (1920x1080)'}, {'максимальная частота кадров при Full HD': ' 30 к/с'}, {'функции и технологии': ' авто баланс белого'}, {'опции и комплект': ' запись на карту памяти, защитный бокс в комплекте'}, {'вес': ' 150 г'}]",,Экшн-камеры
https://market.yandex.ru/product--videokamera-sony-hdr-cx110e/6060439?nid=26995650&show-uid=16536464674664037204516001&context=search&cpc=que3NjLw4ykZzPqhj4sF7At2ezKD_219XDXBRPIYIN0syAUnAzxBUZI9vfDx1rnjTd3qb7QQZdsmzPZRTp0PoZj0o3yC-V0I21cqSIBh6z2FH8wy21t4FwIMfHZN9fmkhmXuyF2r5sw-ykrmGwpq48kYQeC_lErH7QvqtPIIvADsfQJiOkWlnhl0SNn1ovDrVYlvYySC9uc%2C&do-waremd5=_SQT-yccVVXp_s5aa7cpJg,Видеокамера Sony HDR-CX110E,[],[],19 900,Видеокамеры
https://market.yandex.ru/product--videokamera-panasonic-hc-v710/9272316?nid=26995650&show-uid=16536464674664037204516002&context=search&cpc=VwCoQba3LJJqRzeCWFBCDlIziqWbdzLvNDEYg1N7EUnC1EGzPKlVj0CZPRkWwQDnp3ft0noskxzQx9eimJQbFHXo2ovxboXoOb30oHEc4ysujM6AeJidCki-78O2loUhMKWj4KIueZs_InS21feUVGznYKhnfDFNDukKGrNq_E3B69P7xA9zc0MB8Sr8y_JF&do-waremd5=mnZijYIIfzX3SwsnEq4Wgg&sponsored=1,Видеокамера Panasonic HC-V710,[],[],32 900,Видеокамеры
https://market.yandex.ru/product--videokamera-panasonic-hc-x920/9272309?nid=26995650&show-uid=16536464674664037204516003&context=search&sku=101268306325&cpc=gwlXCWKyJtH1uSjw_y4sXhcqylBnLJRwyGsgDMJCopn2Iux3ph-_BEAUTbricQoU3P7HCaT5Z3DhtC84tL65zBq3CK8Uw8QIfW8G6g59USziucVbD-RMbTrWsEJ62v86ABPtqmoLqOyph2B4_ulv032yh7ks8wU-TNOpvYW2U1qo1klIS6-NDvIzrR6c46RSFahwHjXhNxg%2C&do-waremd5=5eLuwaZuYU_C1dcTxLCxtg&sponsored=1,Видеокамера Panasonic HC-X920 черный,[],[],82 000,Видеокамеры
https://market.yandex.ru/product--videokamera-sony-fdr-ax700/1765447342?nid=26995650&show-uid=16536464674664037204516004&context=search&sku=100531429246&cpc=yMsNOjiAatcH-OUWDJyZGBssb0XdVR1Rf5UoVRBXjgwfuNnuzL9tML4ph6DpXUWDGvKmAbT5Vv7FoSvnaBqxgR2gn4MNV8l4S-uBh05DrkazwwZdwKg9ZxVPc8XH8W5ULz1t8EwZAHlWgELpIxLVH2KX7YiV_lmEHPLyAwQbIbmENC644ilz6tmsfQH20bA_&do-waremd5=I4y5yHoVh7BG_NLvd1ZaQQ,Видеокамера Sony FDR-AX700 черный,[],[],181 990,Видеокамеры
https://market.yandex.ru/product--videokamera-sony-fdr-ax53/13373973?nid=26995650&show-uid=16536464674664037204516005&context=search&sku=100416890641&cpc=JGSCHez4p7BaH_I8-BVFJnYsGWRMdafYNYhf1-YQr_4NPnIgqRN5-X28AKXtwShgnT2exEZiRF3vww15Vi3vy5lwy4y1pFxfLHFSUuUJfAfUvQCZdoXhEQt7Kdr0UKDe_104H6cEDObG6OpYuY_eunWpNLyPMt2ABkc3kJgHVoxnNh8FFJnpC0WzJ3M7_jLj&do-waremd5=OT-zP9qIeLa8sGX97kXvLg,Видеокамера Sony FDR-AX53 черный,[],[],99 000,Видеокамеры
https://market.yandex.ru/product--videokamera-panasonic-hc-v720/9272315?nid=26995650&show-uid=16536464674664037204516006&context=search&cpc=B4XT_geXWDpatWFuzRNI1Esptek8NS7Qz_WuVOm8N8h6wTuFSfbCikCHB-uK-7AGow0o0TWOAAbBiLWRhAtC9otzZ2JSt6ryIXf-fkZ-P-9lg66jZL7uQA01-w0AYiLUJ_nwb4KvreayRPYqNLPB5AG3Q5hh0jun_r4yvS_JUcfucuSw28v1gRaWknV3d-p7jLrz4xP-CC8%2C&do-waremd5=DbLZHWgRCCUMXM73gErwvw&sponsored=1,Видеокамера Panasonic HC-V720,[],[],36 900,Видеокамеры
https://market.yandex.ru/product--videokamera-rekam-dvc-560/779022180?nid=26995650&show-uid=16536464674664037204516007&context=search&sku=101128022770&cpc=jjkiJ1iuW2UsRBq1k2d1-FLC1GcPIzCU38kGFyIbyHfW7S_OWdj4giTvn7LESLQUFRhtxJJfsTdQCwy8s7iRUpxHTz03rzSBMhLv5-v0eKjuWeE9s4RZkO5OOGdYq8Pehhgn294rVZYaJl5s8bqT7QJfNYTXPOYJy2KNVJAcN86zm5xa_mgg3g%2C%2C&do-waremd5=E8p3p9wJXuPTxUnc2eEbNA,Видеокамера Rekam DVC-560 черный,[],[],14 990,Видеокамеры
https://market.yandex.ru/product--videokamera-zoom-q2n-4k/895383445?nid=26995650&show-uid=16536464674664037204516008&context=search&sku=101255866435&cpc=UZ_q0GPiLTS0V22f5qDcLSKT0a0-lxhVfMZxMdGsegUblaMGToql5FDBlrxcVW4Q29s9xmJQ5jklERVoxPIaTH9N1KzGj04HEHyxWh1Zt0KICHqcaVEVlrEllJMuvL5qTy8XFHcnejN1lslRq2f_83wrpVtfuwA4GH-jeVOgzzGQX9-KSD4d1J1D1FIi4en0&do-waremd5=_KfO2Bkh5RexBiLf7NI2yA,Видеокамера ZOOM Q2n-4K черный,[],[],20 877,Видеокамеры
https://market.yandex.ru/product--videokamera-sony-hdr-cx405/11896385?nid=26995650&show-uid=16536464674664037204516009&context=search&sku=100419374742&cpc=5ZdnuzzrOJ4d_iWSiqNOY8QB4Y5V71qO9q6CB90lZydGhZa8iMHehRHjBc7GiYHz7_s_QXWyhvZROWSTEPgNxqNbad8x-Hj7RglNCI7Q_vILSksRYPbMR_5bmtUdIiZdMaP43UzZKT5uAgYzLJx1oVsd76nmFozDp6UppN0nL3olaiqOJHHPyg%2C%2C&do-waremd5=8E24hLJCU5Gvew6j4jyICw,Видеокамера Sony HDR-CX405 черный,[],[],34 990,Видеокамеры
https://market.yandex.ru/product--videokamera-jvc-gy-hm250e/103390184?nid=26995650&show-uid=16536464674664037204516010&context=search&sku=100632810915&cpc=yMsNOjiAatcIh_k1t95cXsM9YvNqGsnwkjOCOHzLN9obEM5ocL0Ch65oxTDdrRL18IZMrBQJSmYhUF9RgvzrMxCeY_quN7PrOj65Qou6AAUOOePCHl-TwDZ18U1tjI7FclHPMs5zg3SpxL-UWF_xGOHMJ593AMlyblE9TWsdhyY8A5OZjwFBpeOT9i63uumX&do-waremd5=U1X1My8wgTUCWvBfA71emg,Видеокамера JVC GY-HM250E черный,[],[],379 990,Видеокамеры
https://market.yandex.ru/product--videokamera-sony-hdr-cx220e/9253933?nid=26995650&show-uid=16536464674664037204516011&context=search&sku=101268305192&cpc=eve5QbR1xuKOzvkn_GZJyiWr0RlFu-RdG8fVo2tYV-lELF9pK1ueQ9sPOvCOUGJw6wBJnUeg1iRULGTcD8aoRayH90WWMhxCZ2ZjFhgxa_CEYSuGH3BaALnANO12jVNOGxPYQtNctPN4BQDQGEzPnN3KZ_kUODSGmLyLg3fzADbjGna7f8FQWDxtbauZlqRn&do-waremd5=jEO4hMEo8mT8LA30UMjdLQ,Видеокамера Sony HDR-CX220E серебристый,[],[],19 950,Видеокамеры
https://market.yandex.ru/product--videokamera-sony-hxr-mc88/591368014?nid=26995650&show-uid=16536464674664037204516012&context=search&sku=100796053728&cpc=yMsNOjiAatcTWjrLqQPAsZrh-aX6WJUUhG6QcqpOMdelhcpEA5pA0tbHTs88GihSdhpuHK5q8_ZMAKoyqoDrXVTWQ9fHSYZY1EcwCFFubGN4kQrmEfapoBthGqiBPT5BvrnE5rQzMDzPxzEc5lt4Uobd3U366bd-gAZy9qMgh5w6kdEEc0ZZkEip-0wn7_M9&do-waremd5=kJjxezrPTQ8WYYLIPM-aWQ,Видеокамера Sony HXR-MC88 черный,[],[],175 491,Видеокамеры
https://market.yandex.ru/product--videokamera-sony-dcr-ip45/266927?nid=26995650&show-uid=16536464674664037204516013&context=search&cpc=fEo2X6ToPIPWEuAPdPw_vC8zC9ungE2AgP8nHMO5zYPg2YQkBq6xgVJXTZ-uok836iiVLcFm-F1NrUUauex_9WJactsCZbyGBbFzl4ikX-4fFpkZspN2f8zB3Zt-D0uqkkrJnGUj53i4mwXXXmgT6jwbg-mNmY9lGrnjcXuP27XxifF2LPq8-Q%2C%2C&do-waremd5=3fIi2m88UPcyFHJPfwo_PA,Видеокамера Sony DCR-IP45,[],[],27 760,Видеокамеры
https://market.yandex.ru/product--videokamera-zoom-q8/12601051?nid=26995650&show-uid=16536464674664037204516014&context=search&sku=101121149630&cpc=oyUE9d34ooHLrAitN9hw4yk_De1gTPGWlJisune56Gw6qT5_unYvC8R_oCZGGCLf-kCxZjl-T_EyZdkOOZVSidmrzjKI2n9JrVpKUT61vuencQ_O7YDrfG-FBt4PgI68n1hlK7DHhTqKYPWx-S4hXR1jn61csbfKnpvm-rLrnARandH18Pg3CQ%2C%2C&do-waremd5=bGLMx9mxF-YyOkbZI-wY4w,Видеокамера ZOOM Q8 черный,[],[],28 296,Видеокамеры
https://market.yandex.ru/product--videokamera-sony-ilme-fx3/982656770?nid=26995650&show-uid=16536464674664037204516015&context=search&sku=101349476244&cpc=yMsNOjiAatc93oOMt1URtC8jNiq_CrmQEUd4c_OIhLKQxfklh-KiGvNCFVVEDwRge7e9aX_TIR8mt9_JjxjzA2LEjtUMCGgVyK0XMr2dDKayb87Hf8GewB3xA3e_N6_GFmSwk4RPWiThHHQWMXRjpw6KgzuCUceHxhOoB70o1oZigaEYRN5Wrg2e2h-VRWsm&do-waremd5=nvLA-NdHTW_94RvWYQ049g,Видеокамера Sony ILME-FX3 серый/черный,[],[],550 000,Видеокамеры
https://market.yandex.ru/product--detskaia-videokamera-ptichka-tsvet-rozovyi/1449154780?nid=26995650&show-uid=16536464674664037204516016&context=search&sku=101462317273&cpc=KkZwSgVCTq_nv7w3ePVhg9cg7mbjvl1pEDGcf3gHylO2uZybJzHGJxiMZeYZ1lthAX20imAIaEvO7EDX9_hqEAiruavkFgJ08ua7Xf57wFPXFjyXbahHak8QWgng2DbLG-kkEFgEFmxBDYEEcaVHD86PrcmleVxKNcs_98o8hV5KlfaxR3jhag%2C%2C&do-waremd5=CWYylonzm91CTEU224DbZQ,"Детская видеокамера «Птичка», цвет розовый",[],[],1 836,Видеокамеры
https://market.yandex.ru/product--videokamera-blackmagic-design-pocket-cinema-camera-6k-pro/957872909?nid=26995650&show-uid=16536464674664037204516017&context=search&sku=101318608704&cpc=yMsNOjiAatde94nwnlBtxUCmrqpo0lLMwoZ-tt0mRUm9skQNUsaZHWZo7vp5D9lfS_iPow9J4-Cnc3jv2BTCWxATlmRmW1pJGAq8eoG8ir2IQbMfV7ML8z79-1akWzNbQNGmqLtZx5AlwwdX0YxHfVBIfw58tUFycKyk0MhfOUZJPslKntszmBa2GbsMMrKz&do-waremd5=iQLvhsC5-Z-BNwnFhvDNLQ,Видеокамера Blackmagic Design Pocket Cinema Camera 6K Pro черный,[],[],369 900,Видеокамеры
https://market.yandex.ru/product--videokamera-panasonic-hc-x1500/740626000?nid=26995650&show-uid=16536464674664037204516018&context=search&sku=101091935737&cpc=yMsNOjiAatf2PZQdtJiOFyBVNcf_Rkoj23Ws-LCmok3OvwKrpFuHt4687yZqS4LbyLAmJoqOlvvLPaNp3Ftwha3qGjBsNM33y6EZpJOaMwQjQz8EXRqu4NSmpFS-z9Mr2D1uX6YwUAZToTZlSXxzP8fd_P-Alu8uAvFXOZokOORhZTpH1lhY4TX7k9qyRHW5&do-waremd5=xpKxlkTMklnr00TIc9wHHw,Видеокамера Panasonic HC-X1500 черный,[],[],249 990,Видеокамеры
https://market.yandex.ru/product--videokamery-petcube-cam/101670667776?nid=26995650&show-uid=16536464673932141070916019&context=search&sku=101670667776&cpc=LdfBz3u39L5Gbqrsn3z2I_OPYnqufffYvmwE-tMlWLMquir0-ovqYgORCUTF4owO5ExVvNNcw2H7Keqre2TwbzxLliMR6linfQs4LQlXs_2jIXxv5EistrR6UBUsIwZVH_6DaRQYmcEr8kdmc239r3Y0R3qOPFmYoLmZoU9ilyg4Idtj3sh905ZBH9Mk_JcX&do-waremd5=BIQf9BD35JNFw9lX0brngw,Видеокамеры Petcube Cam,[],[],9 990,Видеокамеры
https://market.yandex.ru/product--videokamera-panasonic-nv-m9500/105096?nid=26995650&show-uid=16536464846232195169716001&context=search,Видеокамера Panasonic NV-M9500,[],[],,Видеокамеры
https://market.yandex.ru/product--videokamera-panasonic-nv-m3500/105117?nid=26995650&show-uid=16536464846232195169716002&context=search,Видеокамера Panasonic NV-M3500,[],[],,Видеокамеры
https://market.yandex.ru/product--videokamera-panasonic-nv-vs3/105116?nid=26995650&show-uid=16536464846232195169716003&context=search,Видеокамера Panasonic NV-VS3,[],[],,Видеокамеры
https://market.yandex.ru/product--videokamera-panasonic-nv-rx77/105112?nid=26995650&show-uid=16536464846232195169716004&context=search,Видеокамера Panasonic NV-RX77,[],[],,Видеокамеры
https://market.yandex.ru/product--videokamera-panasonic-nv-rz2/105115?nid=26995650&show-uid=16536464846232195169716005&context=search,Видеокамера Panasonic NV-RZ2,[],[],,Видеокамеры
https://market.yandex.ru/product--videokamera-panasonic-nv-vz10/105109?nid=26995650&show-uid=16536464846232195169716006&context=search,Видеокамера Panasonic NV-VZ10,[],[],,Видеокамеры
https://market.yandex.ru/product--videokamera-panasonic-nv-dx100/105094?nid=26995650&show-uid=16536464846232195169716007&context=search,Видеокамера Panasonic NV-DX100,[],[],,Видеокамеры
https://market.yandex.ru/product--videokamera-panasonic-nv-rz10/105108?nid=26995650&show-uid=16536464846232195169716008&context=search,Видеокамера Panasonic NV-RZ10,[],[],,Видеокамеры
https://market.yandex.ru/product--elektricheskii-stabilizator-dlia-smartfona-dji-osmo-mobile-4/821146023?nid=26995670&show-uid=16536465355274033627216001&context=search&sku=821146023&cpc=HJJNI2tIAvkPBlFAIX94E89h6g_tXSDruThjbhVHD-MXwa3peTH8PZAOFcEJW3TyJQYSTOUyQRg9A3RD23TwG0r6kGtDzaOIaXghZDGEQQR4RyyrsikzpFaVNLtCOw6KOOdoBSHiVVobROv2tQh5PjHHOA0uhGBvp-WLOrd6eN4cYkERj7KZ0Lr2Inuc4fdu&do-waremd5=0Chn9Vol6eph2TTGLiSWDw,Электрический стабилизатор для смартфона DJI Osmo Mobile 4,[],"[{'крепление': ' смартфон'}, {'использование': ' ручное, на штативе'}, {'аккумулятор': ' съемный'}]",14 190,Ручные стабилизаторы и стедикамы
https://market.yandex.ru/product--professionalnyi-trekhosevoi-podves-feiyu-ak4500/652439332?nid=26995670&show-uid=16536465355274033627216002&context=search&sku=100872988117&cpc=HJJNI2tIAvmy6TtTyq1Ijzx7gSVnUxx14wXnnCQMWECxOWOugyRuMs8yVjqivKZnBFaf2vSPX6gn6pVqyGTxyroZ7bGokDZc0oX6sZT1ZiqPaxATmKMYFN90MylIAbN0Cj5yGfD_rzIdF52Pl1uXmSaqeYjpl6g3R0oryZvROPtoidCZOx5tsb2u4khDQ1n1tz3s4-GDnDg%2C&do-waremd5=LBo112twM9xquzS_bby6mw&sponsored=1,Профессиональный трехосевой подвес Feiyu AK4500,[],"[{'Производитель': ' FeiyuTech'}, {'Тип': ' электрический'}, {'Bluetooth': ' Да'}]",39 900,Ручные стабилизаторы и стедикамы
https://market.yandex.ru/product--elektricheskii-stabilizator-feiyutech-g6-max/947479680?nid=26995670&show-uid=16536465355274033627216003&context=search&sku=101306510695&cpc=HJJNI2tIAvmQEWazep38lvugfh7Eg7KzAkE0tH5vnjwE9bZoXmHgnOt7MzJAP3cu4vG7IwB36YaqJQDAG_jOsTOfZPCegfg7u7F7p7EyIskTgfrLV9AvIQIokUCV6SPS5JdVzRGKt0oMmIRQFM6_ZJHoLFBAlh_tElWFyJ7Hho-dj-Shs-ViFM43sk5LNEhU-gAHTVKmdvk%2C&do-waremd5=LmQlV8rJCJo0qcZFZxs0iQ&sponsored=1,Стабилизатор трехосевой Feiyu FY-G6 Max,[],"[{'Производитель': ' FeiyuTech'}, {'Тип': ' электрический'}, {'Крепление': ' GoPro, зеркальный фотоаппарат, смартфон, экшн-камера'}]",17 990,Ручные стабилизаторы и стедикамы
https://market.yandex.ru/product--stabilizator-stedikam-gimbal-stabilizer-l08-2-osevoi/1483841301?nid=26995670&show-uid=16536465355274033627216004&context=search&sku=101508215419&cpc=Emm-oHYCEZ27GzDfaZLAHJ0KiRQorXXYfNvZck2Wz-dvpwFCfcpcuDVprWkfP6vzX17-CL3HldNCvLZNQdAr7wONJsuJNvtW46KGHBeyOAy6YWrKENfWCbTiLQei-5lP9_oNObO52iiFpUdA365M2YjOlxZAtH4diG98ICPgIPK-gXHYhvjKtNCjnOLA6wQy&do-waremd5=OAt-9sCe1TMtx0-0COtw1w,Стабилизатор стедикам Gimbal Stabilizer L08 2 осевой,[],[],3 250,Ручные стабилизаторы и стедикамы
https://market.yandex.ru/product--stabilizator-feiyutech-ak2000s-advanced-elektronnyi-do-2-2-kg/652446334?nid=26995670&show-uid=16536465355274033627216006&context=search&sku=100872994068&cpc=HJJNI2tIAvmJ2K8c4jzT-OulHIvZ7OGCPATMZwZqgTJepuq1XFZv3BrvGHu6dYzmtZVStg7oj_9C1HSkqODq3TfY8vwUKS096d-Q3rTQREej6h1VL5f1z-swScglZ8a-YT02QGLWCrX6mGbqk7bH-fCPbMVWMoyRjVyitph-u3h5HLWYRJgKhew9no30ARXetu3bIXV6IeY%2C&do-waremd5=fyvFHsuvhzH50_8zX56ONA&sponsored=1,Профессиональный трехосевой подвес Feiyu AK2000S Advanced,[],"[{'Производитель': ' FeiyuTech'}, {'Тип': ' электрический'}, {'Bluetooth': ' Да'}]",35 860,Ручные стабилизаторы и стедикамы
https://market.yandex.ru/product--stabilizator-trekhosevoi-feiyu-vimble-2a/652446333?nid=26995670&show-uid=16536465355274033627216007&context=search&sku=100872994067&cpc=HJJNI2tIAvlS8LOYRgRNSd8j0qMZHIjfDrHm97yT-xyBehThSGmfWRsxKd0sHn5id4EErEi1ftUYLYz97L8aBDVxqsYgJ4NHPIjwDvfKqF2MCNmU7Gsb7Oaztpi0xnKUqwPU18kQKBm3ubpBC881hPpAh5fZpAIwC_5WxRqxiJSzjsXdkUNMnHppGqJfCONnNTShgIpWDf4%2C&do-waremd5=Nw15dBIIldpaSph2VEJ6Hw&sponsored=1,Стабилизатор трехосевой Feiyu Vimble 2A,[],"[{'Производитель': ' FeiyuTech'}, {'Тип': ' электрический'}, {'Bluetooth': ' Да'}]",5 490,Ручные стабилизаторы и стедикамы
https://market.yandex.ru/product--elektricheskii-stabilizator-dlia-smartfona-moza-mini-mi/115757585?nid=26995670&show-uid=16536465355274033627216008&context=search&sku=115757585&cpc=HJJNI2tIAvmvutUKvpntvz7XqonQzRwkADsGF4iEQkLocGWCRCOmgBhY2Fe1abYmEpiKz1R4DYNBWuxJ7J2tPkUUtoqszTfIkjLbuLegiJbHBZC8yM4iKcUyD-MjyGuUwpgwTbXAeD6jMRAZhOXtB8Zq2BdEojAprU7tpboM2BAIdnt22SKgDhUnswTSXkVR&do-waremd5=1s3liJyJG1gi0RTGROkU5Q,Электрический стабилизатор для смартфона Moza Mini-MI,[],"[{'крепление': ' смартфон'}, {'использование': ' ручное'}, {'аккумулятор': ' съемный'}, {'количество осей стабилизации': ' три'}]",6 290,Ручные стабилизаторы и стедикамы
https://market.yandex.ru/product--stabilizator-moza-mini-mx-elektronnyi-trekhosevoi-dlia-smartfona/799854011?nid=26995670&show-uid=16536465355274033627216009&context=search&sku=101152580752&cpc=HJJNI2tIAvnKKH7QCpO4bLOL0xecxnuJTRs0aAQe9dn8zX2HlkMVen4BejURNIrL6lmFutGPeUnNja_uF_gsHxfKI6taQc1fyajnMCDBraao8Y7p0Jq3aMUiwuwfk0DCfKFM2kBlQvMq7FBtlFBu61D7kkKGzWRmD586nICiImHYxP0WoxalfXaafWqpVov4&do-waremd5=T0b8AjHGVE_jMF2xYA5IwQ,"Стабилизатор Moza Mini MX, электронный, трехосевой, для смартфона",[],[],7 390,Ручные стабилизаторы и стедикамы
